"ID","Name","Security"
31000855,"J171142",-0.9900000095367432
31001671,"J111458",-0.9900000095367432
31001330,"J110226",-0.9900000095367432
30004561,"YVBE-E",-0.28440654277801514
30003874,"Saloti",0.7031130194664001
30002296,"KGT3-6",-0.4738812744617462
30003187,"DGDT-3",-0.1775471568107605
30002500,"JE1-36",-0.5233375430107117
30001813,"UC-8XF",-0.7371140122413635
31002057,"J114443",-0.9900000095367432
31001370,"J145632",-0.9900000095367432
30001433,"Oishami",0.4509109854698181
31000683,"J164613",-0.9900000095367432
30002458,"LX-ZOJ",-0.4504539668560028
30005076,"Shokal",0.499438613653183
30004389,"Q-4DEC",-0.15935836732387543
30003702,"8QMO-E",-0.5506613850593567
30003015,"Aice",0.6911667585372925
30002328,"GTY-FW",-0.13988348841667175
31002572,"J001025",-0.9900000095367432
30001641,"50-TJY",-0.02839246392250061
31001157,"J152044",-0.9900000095367432
31001198,"J104626",-0.9900000095367432
32000024,"AD024",-0.9900000095367432
32000068,"AD068",-0.9900000095367432
32000197,"AD197",-0.9900000095367432
30001778,"XDTW-F",-0.4322679340839386
30004217,"E-EFAM",-0.3580586016178131
30003530,"Raravath",0.4418659806251526
30002843,"BM-VYZ",-0.05433644726872444
30002156,"FN-DSR",-0.39782440662384033
31002400,"J101553",-0.9900000095367432
30001469,"BJC4-8",-0.04511882737278938
31001713,"J111644",-0.9900000095367432
31001026,"J111309",-0.9900000095367432
31000339,"J171312",-0.9900000095367432
30003358,"D-B7YK",-0.04778004065155983
30002671,"Nausschie",0.7873079776763916
30001984,"EC-P8R",-0.446575403213501
31002228,"J135653",-0.9900000095367432
31001541,"J154109",-0.9900000095367432
31000854,"J164126",-0.9900000095367432
34000020,"V-020",-0.9900000095367432
30003873,"Kahah",0.7194510698318481
30003186,"ND-X7X",-0.12027406692504883
31001841,"J101835",-0.9900000095367432
30002499,"O2O-2X",-0.4250001013278961
30001812,"J-0KB3",-0.8229323029518127
31002056,"J221325",-0.9900000095367432
31001369,"J131304",-0.9900000095367432
31000682,"J235759",-0.9900000095367432
34000040,"V-040",-0.9900000095367432
30003701,"I-UUI5",-0.6354250311851501
30003014,"Bereye",0.8999999761581421
30002327,"TP-RTO",-0.04182857275009155
31002571,"J005070",-0.9900000095367432
30001640,"IAWJ-X",-0.01900169625878334
31001884,"J205738",-0.9900000095367432
31001197,"J110121",-0.9900000095367432
32000067,"AD067",-0.9900000095367432
31000638,"J140816",-0.9900000095367432
30004903,"DJK-67",-0.3970322608947754
30003529,"Chemilip",0.6082563400268555
30002842,"L-TLFU",-0.046300895512104034
30002155,"XS-K1O",-0.5436621904373169
31002399,"J155311",-0.9900000095367432
30001468,"WLL-QX",-0.09465741366147995
31001712,"J121006",-0.9900000095367432
31001025,"J130116",-0.9900000095367432
30001766,"QFRV-2",-0.46125540137290955
30001950,"A-XASO",-0.1506815254688263
31001857,"J220215",-0.9900000095367432
30003357,"Z-QENW",-0.03509119153022766
30002670,"Dunraelare",0.6541501879692078
30001983,"ROIR-Y",-0.23969705402851105
31000465,"J145759",-0.9900000095367432
31001540,"J112630",-0.9900000095367432
31000853,"J133150",-0.9900000095367432
30003872,"Yezara",0.7418438196182251
30003185,"MZLW-9",-0.10243691504001617
30002498,"BE-UUN",-0.12469789385795593
30001811,"GA58-7",-0.699927031993866
31002055,"J102753",-0.9900000095367432
31001368,"J172852",-0.9900000095367432
31000681,"J151902",-0.9900000095367432
31000476,"J134323",-0.9900000095367432
30003700,"X5-UME",-0.389217346906662
30003503,"Madirmilire",0.6032282114028931
30002326,"RV-GA8",-0.11698774248361588
31002570,"J004128",-0.9900000095367432
30001639,"7BA-TK",-0.010586695745587349
31001883,"J172943",-0.9900000095367432
31001196,"J143110",-0.9900000095367432
30002342,"2B-UUQ",-0.46320539712905884
32000066,"AD066",-0.9900000095367432
30001777,"JBUH-H",-0.4849831163883209
30004902,"D2EZ-X",-0.4616541862487793
30004215,"J-QOKQ",-0.3169780969619751
30003528,"Herila",0.8203867673873901
30002841,"TA9T-P",-0.14899297058582306
30002154,"4DV-1T",-0.5864907503128052
31000821,"J145145",-0.9900000095367432
30001467,"QIW-TQ",-0.07853881269693375
31001711,"J213429",-0.9900000095367432
31001024,"J111031",-0.9900000095367432
30001760,"TFPT-U",-0.009999999776482582
30003356,"3-IN0V",-0.034210145473480225
30002669,"Ansone",0.7439377903938293
30001982,"G95-VZ",-0.24155332148075104
31002226,"J165940",-0.9900000095367432
31001539,"J141931",-0.9900000095367432
31000852,"J100642",-0.9900000095367432
30005245,"Tahli",0.5618446469306946
30003871,"Geztic",0.7330291867256165
31000303,"J103341",-0.9900000095367432
30003184,"G-W1ND",-0.1477816253900528
30002497,"W-3BSU",-0.09018495678901672
30001810,"ZJ-5IS",-0.43309488892555237
31002054,"J165953",-0.9900000095367432
31001367,"J102304",-0.9900000095367432
31000680,"J135141",-0.9900000095367432
34000038,"V-038",-0.9900000095367432
31002374,"J141434",-0.9900000095367432
30003699,"MPPA-A",-0.5920560359954834
30003012,"Amattens",0.590050220489502
31000286,"J165216",-0.9900000095367432
31002569,"J003793",-0.9900000095367432
30001638,"FNS3-F",-0.02138916216790676
31001882,"J122515",-0.9900000095367432
31001195,"J121706",-0.9900000095367432
31000648,"J152941",-0.9900000095367432
32000065,"AD065",-0.9900000095367432
31000632,"J231644",-0.9900000095367432
30004901,"M9-FIB",-0.4141508638858795
30003527,"Chesoh",0.8754948973655701
30002840,"MN9P-A",-0.10187340527772903
30002153,"O3Z5-G",-0.6473342776298523
31002397,"J151920",-0.9900000095367432
30001466,"I-R8B0",-0.043372299522161484
31001710,"J144131",-0.9900000095367432
31001023,"J142026",-0.9900000095367432
30004729,"T-J6HT",-0.010383335873484612
30003355,"EF-F36",-0.028789503499865532
30002668,"Trosquesere",0.8714566230773926
30001981,"CL6-ZG",-0.12240054458379745
31002225,"J113712",-0.9900000095367432
31000130,"J110213",-0.9900000095367432
31001538,"J131004",-0.9900000095367432
31000851,"J124449",-0.9900000095367432
30003870,"Osis",0.7257742881774902
30003183,"QB-AE6",-0.12077182531356812
30002496,"B-F1MI",-0.09066575765609741
31002193,"J114041",-0.9900000095367432
30001809,"L1YK-V",-0.4963798224925995
31002053,"J143057",-0.9900000095367432
30001431,"Aivoli",0.5779752135276794
31001366,"J104001",-0.9900000095367432
31001338,"J100015",-0.9900000095367432
31000679,"J142055",-0.9900000095367432
34000037,"V-037",-0.9900000095367432
31000475,"J115651",-0.9900000095367432
30005072,"Gademam",0.3910406231880188
30043489,"Horir",0.9159992933273315
30003698,"GME-PQ",-0.4927537441253662
30003011,"Mormoen",0.7180395126342773
30002324,"R-6KYM",-0.08753866702318192
31002568,"J005663",-0.9900000095367432
30001637,"FR-RCH",-0.016973627731204033
31001881,"J135100",-0.9900000095367432
32000023,"AD023",-0.9900000095367432
31001194,"J205136",-0.9900000095367432
31001491,"J103704",-0.9900000095367432
32000064,"AD064",-0.9900000095367432
30001776,"8K-QCZ",-0.36177727580070496
30004213,"M-VACR",-1.0
30003526,"Murzi",0.6193858981132507
30002839,"RAI-0E",-0.1169363409280777
31000820,"J115234",-0.9900000095367432
31002396,"J115935",-0.9900000095367432
30001465,"UBES-K",-0.06166800111532211
31001709,"J215101",-0.9900000095367432
31001022,"J120452",-0.9900000095367432
30004041,"QXW-PV",-0.0020447128918021917
30003354,"51-5XG",-0.010118822567164898
30002667,"Chelien",0.693713366985321
31001847,"J134216",-0.9900000095367432
30001980,"KLY-C0",-0.09790629148483276
31002224,"J235456",-0.9900000095367432
31001537,"J162819",-0.9900000095367432
31000850,"J144326",-0.9900000095367432
30002514,"Bosboger",0.3245818018913269
30003869,"Sehsasez",0.714328944683075
30043410,"Fildar",0.9490000009536743
30003182,"2R-KLH",-0.6054659485816956
30002495,"4K0N-J",-0.128218412399292
30001808,"SN-Q1T",-0.7403029203414917
31002052,"J100415",-0.9900000095367432
31001365,"J141848",-0.9900000095367432
31000678,"J100509",-0.9900000095367432
30003697,"C4C-Z4",-0.39553606510162354
30003010,"Halle",0.728362500667572
30001583,"HPMN-V",-0.09264753758907318
31002567,"J005223",-0.9900000095367432
30001636,"JL-P9P",-0.11317010968923569
31001880,"J152820",-0.9900000095367432
31001193,"J171542",-0.9900000095367432
31000647,"J113221",-0.9900000095367432
32000063,"AD063",-0.9900000095367432
30004899,"MJ-X5V",-0.37615713477134705
30003525,"Bagodan",0.7171788215637207
30002838,"D-6PKO",-0.12554119527339935
30002151,"RHE7-W",-0.08303151279687881
31002395,"J230049",-0.9900000095367432
30001464,"THS-MN",-0.03691601753234863
31001708,"J205922",-0.9900000095367432
31001021,"J165815",-0.9900000095367432
30001948,"JVJ2-N",-0.16982367634773254
30004727,"R5-MM8",-0.05955079197883606
30003353,"RLL-9R",-0.00889264140278101
30002666,"Basgerin",0.37867817282676697
30001979,"CXN1-Z",-0.1240118145942688
31000129,"J171653",-0.9900000095367432
31001536,"J132256",-0.9900000095367432
31000849,"J232200",-0.9900000095367432
31001328,"J170144",-0.9900000095367432
30003868,"Mashtarmem",0.7068994045257568
30003181,"QFIU-K",-0.3579818308353424
30002494,"TZL-WT",-0.16436544060707092
30001807,"ZZK-VF",-0.6203669905662537
31002051,"J121842",-0.9900000095367432
31001364,"J161303",-0.9900000095367432
31000677,"J100808",-0.9900000095367432
34000195,"V-195",-0.9900000095367432
30003696,"WQY-IQ",-0.30463314056396484
30003009,"Arnatele",0.622930645942688
30002322,"RO-0PZ",-0.4589688777923584
31002566,"J012773",-0.9900000095367432
30001635,"F-KBNV",-0.04573214054107666
31001879,"J165611",-0.9900000095367432
31001192,"J222732",-0.9900000095367432
32000062,"AD062",-0.9900000095367432
30001775,"FVQF-W",-0.33499592542648315
30004211,"T-67F8",-0.933728814125061
30003524,"Irnal",0.9490000009536743
30002837,"QZX-L9",-0.1845146268606186
31000819,"J102946",-0.9900000095367432
30002150,"JKWP-U",-0.2361844778060913
31002394,"J104921",-0.9900000095367432
30001463,"HPE-KP",-0.03394322469830513
31001707,"J114735",-0.9900000095367432
31001020,"J220950",-0.9900000095367432
31002365,"J152106",-0.9900000095367432
30003352,"UFXF-C",-0.007940120063722134
30002665,"Misneden",0.5469159483909607
30002120,"H-RXNZ",-0.20413927733898163
30001978,"X-7OMU",-0.14143523573875427
31002222,"J173506",-0.9900000095367432
31001535,"J161815",-0.9900000095367432
31000848,"J124253",-0.9900000095367432
30004191,"C2-1B5",-0.547630250453949
31000301,"J102005",-0.9900000095367432
30003867,"Ervekam",0.6869200468063354
30003180,"B1D-KU",-0.3858993649482727
30002493,"LR-2XT",-0.11596030741930008
30001806,"R3P0-Z",-0.7451474666595459
31002050,"J114337",-0.9900000095367432
31001363,"J124744",-0.9900000095367432
31000676,"J104802",-0.9900000095367432
30002465,"6YC-TU",-0.3653952479362488
31002372,"J151325",-0.9900000095367432
31000112,"J224442",-0.9900000095367432
30005069,"Nahol",0.5542736649513245
30003695,"8W-OSE",-0.3684108257293701
30003008,"Palpis",0.49616536498069763
30002321,"FB-MPY",-0.38887667655944824
31002565,"J012578",-0.9900000095367432
30001634,"UP-L3Y",-0.05571884289383888
31001878,"J131624",-0.9900000095367432
30004536,"G5-EN3",-0.018588269129395485
31000646,"J131753",-0.9900000095367432
32000061,"AD061",-0.9900000095367432
31000636,"J145619",-0.9900000095367432
30003523,"Hama",0.8395448327064514
30002836,"A-YB15",-0.5902941226959229
30002149,"D-BAMJ",-0.1330845206975937
31002393,"J162614",-0.9900000095367432
30001462,"E2AX-5",-0.0336218997836113
31001706,"J141104",-0.9900000095367432
31001019,"J144408",-0.9900000095367432
30001947,"373Z-7",-0.007630909327417612
31000991,"J173230",-0.9900000095367432
30004725,"E3OI-U",-0.04511237144470215
30003351,"4L-E5P",-0.00985752698034048
31000463,"J211915",-0.9900000095367432
30002664,"Alles",0.775965690612793
30001977,"J-CIJV",-0.2439420521259308
31002221,"J124722",-0.9900000095367432
32000035,"AD035",-0.9900000095367432
31001534,"J103242",-0.9900000095367432
31000847,"J101441",-0.9900000095367432
31001842,"J103907",-0.9900000095367432
30002292,"Z-DRIY",-0.49421578645706177
31002199,"J102345",-0.9900000095367432
30003866,"Bukah",0.8027091026306152
30003179,"6SB-BN",-0.4893295168876648
30002492,"N-HK93",-0.20995931327342987
30001429,"Torrinos",0.5196676850318909
31002049,"J132427",-0.9900000095367432
31001362,"J121027",-0.9900000095367432
